"","MDCCode","DRGCode","DRGName","PDX","PPROC","age","ADX","LOS","CC","statusOut","APROC","bornWt"
"709","MDCV","VR13","损伤，伴合并症与伴随病                              ","(S51.701|S69.903|T02.011|S68.401|S91.703|S31.105|S79.902|T02.8013|S19.701|S31.002|S91.101|S78.001|S39.903|S81.902|S21.701|S48.101|S59.901|S61.101|T01.902|S09.701|S69.701|S81.882|S81.001|T02.611|T05.101|T13.601|T02.901|T01.901|S99.902|S21.101|S41.101|S61.102|S41.802|S39.601|S97.802|T06.501|S07.901|S69.901|S68.801|S88.001|S91.3X823|S31.802|T06.301|S98.202|S97.101|T05.501|T01.302|S61.904|S89.701|S91.001|S31.831|S21.821|S61.822|S91.302|T11.601|S39.907|S31.701|S59.701|S81.881|T11.901|S58.101|S61.903|T02.701|T04.701|T02.511|S17.901|S31.812|S61.821|S91.304|S38.104|T06.502|S58.001|S51.901|S31.822|T03.203|S61.901|S31.107|W37.991|S51.811|T01.101|S61.906|S61.884|S77.201|S71.812|T02.601|S61.813|S99.701|S35.804|S31.821|S71.822|T04.401|S71.101|S38.304|S35.903|T07xx01|S81.821|S67.02|T05.001|S78.102|S08.901|S61.823|S61.812|T11.102|T01.001|S91.702|S41.002|S11.901|S21.902|S21.904|S71.001|S18xx02|S87.001|S99.901|S91.3x822|S21.102|T02.411|S58.901|T04.001|S21.203|S38.301|S31.104|S68.202|T01.903|S47xx01|S87.801|S39.902|S71.102|S81.901|S51.001|S91.3x823|S57.901|S49.902|S47xx02|S31.005|S71.821|S41.701|S51.902|S11.821|S68.002|S68.003|T11.602|S91.3x812|S91.306|S91.201|T05.901|T01.904|S91.303|T09.101|S98.001|S19.901|S97.801|S61.001|S91.305|S41.801|T01.905|S61.002|S81.883|T05.201|S21.831|S38.102|S07.101|S21.901|T05.301|S49.701|S38.303|T01.601|S81.811|T98.2x011|S91.3x821|S91.3x813|S79.701|S35.902|T05.802|S21.001|S71.811|S98.201|S61.907|S07.001|S61.701|S67.003|S67.001|S98.101|T13.101|S38.103|S68.103|S57.001|S21.202|S11.701|T01.201|S68.102|T03.903|S48.001|S71.701|S09.001|T05.401|T02.501|S77.101|S51.821|T05.302|S49.901|S41.811|S67.803|S35.901|T05.601|S38.101|S41.821|S61.811|S18xx01|S21.201|S31.811|S89.901|S88.101|S61.905|S11.882|S69.904|S39.906|T04.302|S31.102|S31.003|S91.3x811|S31.001|T02.711|S41.001|S41.812|S08.001|T11.101|S68.203|S61.902|T04.202|S38.302|T02.401|S41.822|S67.801|S69.902|T04.102|S67.802|S31.004|T05.801|S79.901|T04.901|S31.101|T09.601|S39.701|S97.001|S11.811|S31.801|S35.001|S91.701|S31.106|S81.701|S99.702|T02.001|S31.103|S77.001|S21.811|T02.911)","[NULL]","[NULL]","[NULL]","[NULL]","(CC)","[NULL]","[NULL]","[NULL]"
"710","MDCV","VR15","损伤，不伴合并症与伴随病                            ","(S51.701|S69.903|T02.011|S68.401|S91.703|S31.105|S79.902|T02.8013|S19.701|S31.002|S91.101|S78.001|S39.903|S81.902|S21.701|S48.101|S59.901|S61.101|T01.902|S09.701|S69.701|S81.882|S81.001|T02.611|T05.101|T13.601|T02.901|T01.901|S99.902|S21.101|S41.101|S61.102|S41.802|S39.601|S97.802|T06.501|S07.901|S69.901|S68.801|S88.001|S91.3X823|S31.802|T06.301|S98.202|S97.101|T05.501|T01.302|S61.904|S89.701|S91.001|S31.831|S21.821|S61.822|S91.302|T11.601|S39.907|S31.701|S59.701|S81.881|T11.901|S58.101|S61.903|T02.701|T04.701|T02.511|S17.901|S31.812|S61.821|S91.304|S38.104|T06.502|S58.001|S51.901|S31.822|T03.203|S61.901|S31.107|W37.991|S51.811|T01.101|S61.906|S61.884|S77.201|S71.812|T02.601|S61.813|S99.701|S35.804|S31.821|S71.822|T04.401|S71.101|S38.304|S35.903|T07xx01|S81.821|S67.02|T05.001|S78.102|S08.901|S61.823|S61.812|T11.102|T01.001|S91.702|S41.002|S11.901|S21.902|S21.904|S71.001|S18xx02|S87.001|S99.901|S91.3x822|S21.102|T02.411|S58.901|T04.001|S21.203|S38.301|S31.104|S68.202|T01.903|S47xx01|S87.801|S39.902|S71.102|S81.901|S51.001|S91.3x823|S57.901|S49.902|S47xx02|S31.005|S71.821|S41.701|S51.902|S11.821|S68.002|S68.003|T11.602|S91.3x812|S91.306|S91.201|T05.901|T01.904|S91.303|T09.101|S98.001|S19.901|S97.801|S61.001|S91.305|S41.801|T01.905|S61.002|S81.883|T05.201|S21.831|S38.102|S07.101|S21.901|T05.301|S49.701|S38.303|T01.601|S81.811|T98.2x011|S91.3x821|S91.3x813|S79.701|S35.902|T05.802|S21.001|S71.811|S98.201|S61.907|S07.001|S61.701|S67.003|S67.001|S98.101|T13.101|S38.103|S68.103|S57.001|S21.202|S11.701|T01.201|S68.102|T03.903|S48.001|S71.701|S09.001|T05.401|T02.501|S77.101|S51.821|T05.302|S49.901|S41.811|S67.803|S35.901|T05.601|S38.101|S41.821|S61.811|S18xx01|S21.201|S31.811|S89.901|S88.101|S61.905|S11.882|S69.904|S39.906|T04.302|S31.102|S31.003|S91.3x811|S31.001|T02.711|S41.001|S41.812|S08.001|T11.101|S68.203|S61.902|T04.202|S38.302|T02.401|S41.822|S67.801|S69.902|T04.102|S67.802|S31.004|T05.801|S79.901|T04.901|S31.101|T09.601|S39.701|S97.001|S11.811|S31.801|S35.001|S91.701|S31.106|S81.701|S99.702|T02.001|S31.103|S77.001|S21.811|T02.911)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"711","MDCV","VS19","过敏反应                                            ","(T80.302|T80.606|T78.302|T78.001|T78.304|T78.201|T80.902|T78.402|T88.601|T78.401|T80.604|T78.202|T78.301|T80.602|T80.901|T80.605|T80.502|T80.603|T80.501|T80.601|T78.303|T80.401)","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]"
"712","MDCV","VS23","药物及其他物质中毒/毒性反应，伴合并症与伴随病       ","(T58xx02|T50.501|T56.601|T88.717|F16.701|T42.401|F16.201|T52.006|T46.703|T46.303|T53.701|F19.302|T61.901|T46.502|T54.902|T48.603|T42.102|T37.001|T49.602|T54.203|T51.001|T44.301|T53.001|T56.202|T46.701|X49.9952|T65.301|T36.701|T60.201|T53.201|T46.601|F17.201|T48.101|T60.001|T52.101|T50.906|T59.001|F19.601|T63.401|T65.802|T38.701|T49.001|T45.103|T50.202|T56.902|T59.502|T39.202|T39.001|F13.701|T63.603|T46.501|T38.201|T49.201|T37.102|T49.701|T63.801|T65.303|T56.103|F19.001|T39.401|T88.501|T49.301|T40.903|T88.714|T56.401|T44.801|T62.802|T56.903|T45.701|T50.201|T50.401|T37.301|T44.902|T59.804|T47.201|T65.202|F18.001|T56.502|T38.501|T44.601|T49.401|T48.401|T59.201|Y46.401|T45.201|T63.101|T36.001|F19.502|T44.001|T43.402|T40.801|T62.202|T42.609|T47.501|T38.401|T62.801|F19.505|T36.401|T50.701|T49.603|F13.001|T61.102|T45.102|T38.901|T44.303|T39.101|T36.502|T65.101|T88.713|T42.301|T60.902|T43.302|T62.201|F13.202|T42.501|T49.302|T50.603|T59.903|T53.302|T44.903|T41.501|T59.801|T52.401|T88.710|F13.501|F13.301|T65.803|Y47.101|T42.701|T56.701|T63.605|T58xx01|T42.002|T59.002|T50.001|T43.001|T48.001|T43.903|T43.403|F16.301|T42.702|T51.301|T78.101|T56.201|T51.101|T88.707|T43.501|T51.304|T63.403|F19.701|T65.001|T43.101|T48.501|T65.501|T60.901|T54.202|T88.712|T38.001|T50.801|T47.001|T63.501|T36.901|F19.401|T52.301|T63.601|T49.002|T88.711|T57.201|T40.901|T59.904|F18.901|T50.601|T60.903|T38.002|T37.901|T65.201|T50.902|T60.002|T44.002|T36.601|F18.501|T36.301|T47.101|T52.203|T61.201|T52.202|F16.501|T56.702|T60.401|T57.101|T63.602|T52.802|T55xx04|T39.801|T59.101|T65.801|T44.401|T42.606|T40.402|F17.501|T42.607|T49.801|T88.701|T65.302|T42.605|T52.901|T43.002|T42.201|T53.401|T43.301|T53.101|F19.002|T52.005|T41.001|T43.303|T56.602|T44.201|T53.301|T63.402|T61.101|T37.401|T62.901|T46.101|T41.401|T46.002|F19.508|T47.202|T52.002|T63.001|T60.004|T42.303|T64xx02|T52.004|T56.501|T49.103|F17.701|F17.301|F19.503|T46.001|T47.401|T46.301|T63.604|T46.702|F19.504|F19.201|T36.302|T37.801|T49.403|T46.503|T46.504|T42.402|T55xx01|T61.001|T50.907|T54.302|T59.802|F18.301|T47.601|T59.401|F17.401|T42.406|T53.501|T56.002|T88.703|T37.501|F16.002|F19.203|T41.503|T57.001|Y57.504|T49.402|T44.901|T88.708|T56.001|T88.706|T54.301|T42.803|F16.601|T52.201|T59.902|T88.716|T42.407|T44.501|T45.502|F13.203|T54.303|T43.502|T55xx03|F18.201|T59.301|T62.903|T42.802|F17.601|F13.901|T42.601|T50.101|Y57.901|F17.901|T56.901|Y45.302|T62.002|T36.501|T44.402|F19.901|T56.302|F17.001|T39.302|T38.801|T45.703|T59.803|T49.601|T39.201|T50.301|T52.003|T48.602|T46.801|T57.801|T50.702|F13.201|T36.102|T88.715|T36.201|F16.401|T51.302|T45.401|T45.805|T42.801|T44.101|T56.101|T36.503|F19.501|T52.001|T60.403|T45.702|T56.402|T50.905|T57.301|T46.102|T65.601|T63.301|T51.901|F18.701|T62.101|T42.101|T44.302|T49.202|T50.602|T54.901|T47.701|T65.502|T43.201|T41.201|T60.302|T57.002|T47.302|T60.301|T42.001|T41.301|T53.102|T42.404|T51.201|T41.502|T65.401|T59.501|F11.203|T38.601|T45.501|T50.901|T38.301|T61.202|T45.301|T42.405|T49.502|T42.403|T63.201|T45.001|T38.302|T60.101|T45.101|T42.202|T44.701|T43.503|T38.101|F19.507|T51.303|T54.001|T65.602|T46.901|T59.701|T43.603|T50.302|T46.401|T41.101|T88.709|T65.603|T36.103|T48.601|T62.001|T54.304|T56.301|T45.601|T50.904|T45.803|F18.601|T59.601|T45.804|F16.901|F13.601|T54.201|F18.401|F16.102|T55xx02|T41.102|F13.401|T46.202|T46.302|T39.301|T53.002|T50.903|T40.902|T37.101|T36.101|T59.805|T60.005|T42.302|T88.705|T54.204|T49.303|T48.301|T42.608|T43.401|T64xx01)","[NULL]","[NULL]","[NULL]","[NULL]","(CC)","[NULL]","[NULL]","[NULL]"
"713","MDCV","VS25","药物及其他物质中毒/毒性反应，不伴合并症与伴随病     ","(T58xx02|T50.501|T56.601|T88.717|F16.701|T42.401|F16.201|T52.006|T46.703|T46.303|T53.701|F19.302|T61.901|T46.502|T54.902|T48.603|T42.102|T37.001|T49.602|T54.203|T51.001|T44.301|T53.001|T56.202|T46.701|X49.9952|T65.301|T36.701|T60.201|T53.201|T46.601|F17.201|T48.101|T60.001|T52.101|T50.906|T59.001|F19.601|T63.401|T65.802|T38.701|T49.001|T45.103|T50.202|T56.902|T59.502|T39.202|T39.001|F13.701|T63.603|T46.501|T38.201|T49.201|T37.102|T49.701|T63.801|T65.303|T56.103|F19.001|T39.401|T88.501|T49.301|T40.903|T88.714|T56.401|T44.801|T62.802|T56.903|T45.701|T50.201|T50.401|T37.301|T44.902|T59.804|T47.201|T65.202|F18.001|T56.502|T38.501|T44.601|T49.401|T48.401|T59.201|Y46.401|T45.201|T63.101|T36.001|F19.502|T44.001|T43.402|T40.801|T62.202|T42.609|T47.501|T38.401|T62.801|F19.505|T36.401|T50.701|T49.603|F13.001|T61.102|T45.102|T38.901|T44.303|T39.101|T36.502|T65.101|T88.713|T42.301|T60.902|T43.302|T62.201|F13.202|T42.501|T49.302|T50.603|T59.903|T53.302|T44.903|T41.501|T59.801|T52.401|T88.710|F13.501|F13.301|T65.803|Y47.101|T42.701|T56.701|T63.605|T58xx01|T42.002|T59.002|T50.001|T43.001|T48.001|T43.903|T43.403|F16.301|T42.702|T51.301|T78.101|T56.201|T51.101|T88.707|T43.501|T51.304|T63.403|F19.701|T65.001|T43.101|T48.501|T65.501|T60.901|T54.202|T88.712|T38.001|T50.801|T47.001|T63.501|T36.901|F19.401|T52.301|T63.601|T49.002|T88.711|T57.201|T40.901|T59.904|F18.901|T50.601|T60.903|T38.002|T37.901|T65.201|T50.902|T60.002|T44.002|T36.601|F18.501|T36.301|T47.101|T52.203|T61.201|T52.202|F16.501|T56.702|T60.401|T57.101|T63.602|T52.802|T55xx04|T39.801|T59.101|T65.801|T44.401|T42.606|T40.402|F17.501|T42.607|T49.801|T88.701|T65.302|T42.605|T52.901|T43.002|T42.201|T53.401|T43.301|T53.101|F19.002|T52.005|T41.001|T43.303|T56.602|T44.201|T53.301|T63.402|T61.101|T37.401|T62.901|T46.101|T41.401|T46.002|F19.508|T47.202|T52.002|T63.001|T60.004|T42.303|T64xx02|T52.004|T56.501|T49.103|F17.701|F17.301|F19.503|T46.001|T47.401|T46.301|T63.604|T46.702|F19.504|F19.201|T36.302|T37.801|T49.403|T46.503|T46.504|T42.402|T55xx01|T61.001|T50.907|T54.302|T59.802|F18.301|T47.601|T59.401|F17.401|T42.406|T53.501|T56.002|T88.703|T37.501|F16.002|F19.203|T41.503|T57.001|Y57.504|T49.402|T44.901|T88.708|T56.001|T88.706|T54.301|T42.803|F16.601|T52.201|T59.902|T88.716|T42.407|T44.501|T45.502|F13.203|T54.303|T43.502|T55xx03|F18.201|T59.301|T62.903|T42.802|F17.601|F13.901|T42.601|T50.101|Y57.901|F17.901|T56.901|Y45.302|T62.002|T36.501|T44.402|F19.901|T56.302|F17.001|T39.302|T38.801|T45.703|T59.803|T49.601|T39.201|T50.301|T52.003|T48.602|T46.801|T57.801|T50.702|F13.201|T36.102|T88.715|T36.201|F16.401|T51.302|T45.401|T45.805|T42.801|T44.101|T56.101|T36.503|F19.501|T52.001|T60.403|T45.702|T56.402|T50.905|T57.301|T46.102|T65.601|T63.301|T51.901|F18.701|T62.101|T42.101|T44.302|T49.202|T50.602|T54.901|T47.701|T65.502|T43.201|T41.201|T60.302|T57.002|T47.302|T60.301|T42.001|T41.301|T53.102|T42.404|T51.201|T41.502|T65.401|T59.501|F11.203|T38.601|T45.501|T50.901|T38.301|T61.202|T45.301|T42.405|T49.502|T42.403|T63.201|T45.001|T38.302|T60.101|T45.101|T42.202|T44.701|T43.503|T38.101|F19.507|T51.303|T54.001|T65.602|T46.901|T59.701|T43.603|T50.302|T46.401|T41.101|T88.709|T65.603|T36.103|T48.601|T62.001|T54.304|T56.301|T45.601|T50.904|T45.803|F18.601|T59.601|T45.804|F16.901|F13.601|T54.201|F18.401|F16.102|T55xx02|T41.102|F13.401|T46.202|T46.302|T39.301|T53.002|T50.903|T40.902|T37.101|T36.101|T59.805|T60.005|T42.302|T88.705|T54.204|T49.303|T48.301|T42.608|T43.401|T64xx01)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"714","MDCV","VT11","医疗后遗症，伴重要合并症与伴随病                    ","(T88.101|T81.023|T81.204|T81.207|T84.204|T85.8801|T86.8808|T85.607|T81.022|T81.018|T81.501|T81.019|T81.832|T81.010|T85.502|T88.301|T81.014|T85.503|T81.205|T88.102|T81.005|T81.020|T85.610|T86.8809|T85.783|N98.101|T81.805|T81.209|T81.013|T85.603|T81.012|T81.015|T85.604|T85.784|T81.211|T85.609|T81.210|T81.203|N98.901|T81.502|T81.212|T86.8805|T85.501|T81.206|T81.208|T81.301|T81.025|I97.906|T81.001|T85.606|Y84.701|T81.201|N98.201|T88.402|T81.202|T81.021|T85.782|T85.602|T85.608|T86.8807|T81.803|T81.004|T81.002|T81.101|T86.8804|T86.8810|T85.605|T81.024|T85.601|T81.507|T86.8803|T81.011|Y83.101|T81.807|T85.781|T81.009|T81.506|Y83.501|N98.803|T86.8806|T88.401|T81.026|N98.301)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"715","MDCV","VT13","医疗后遗症，伴合并症与伴随病                        ","(T88.101|T81.023|T81.204|T81.207|T84.204|T85.8801|T86.8808|T85.607|T81.022|T81.018|T81.501|T81.019|T81.832|T81.010|T85.502|T88.301|T81.014|T85.503|T81.205|T88.102|T81.005|T81.020|T85.610|T86.8809|T85.783|N98.101|T81.805|T81.209|T81.013|T85.603|T81.012|T81.015|T85.604|T85.784|T81.211|T85.609|T81.210|T81.203|N98.901|T81.502|T81.212|T86.8805|T85.501|T81.206|T81.208|T81.301|T81.025|I97.906|T81.001|T85.606|Y84.701|T81.201|N98.201|T88.402|T81.202|T81.021|T85.782|T85.602|T85.608|T86.8807|T81.803|T81.004|T81.002|T81.101|T86.8804|T86.8810|T85.605|T81.024|T85.601|T81.507|T86.8803|T81.011|Y83.101|T81.807|T85.781|T81.009|T81.506|Y83.501|N98.803|T86.8806|T88.401|T81.026|N98.301)","[NULL]","[NULL]","[NULL]","[NULL]","(CC)","[NULL]","[NULL]","[NULL]"
"716","MDCV","VT15","医疗后遗症，不伴合并症与伴随病                      ","(T88.101|T81.023|T81.204|T81.207|T84.204|T85.8801|T86.8808|T85.607|T81.022|T81.018|T81.501|T81.019|T81.832|T81.010|T85.502|T88.301|T81.014|T85.503|T81.205|T88.102|T81.005|T81.020|T85.610|T86.8809|T85.783|N98.101|T81.805|T81.209|T81.013|T85.603|T81.012|T81.015|T85.604|T85.784|T81.211|T85.609|T81.210|T81.203|N98.901|T81.502|T81.212|T86.8805|T85.501|T81.206|T81.208|T81.301|T81.025|I97.906|T81.001|T85.606|Y84.701|T81.201|N98.201|T88.402|T81.202|T81.021|T85.782|T85.602|T85.608|T86.8807|T81.803|T81.004|T81.002|T81.101|T86.8804|T86.8810|T85.605|T81.024|T85.601|T81.507|T86.8803|T81.011|Y83.101|T81.807|T85.781|T81.009|T81.506|Y83.501|N98.803|T86.8806|T88.401|T81.026|N98.301)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"717","MDCV","VZ11","损伤、中毒及毒性反应其他疾患，伴重要合并症与伴随病  ","(T74.103|T67.001|T74.001|T33.301|S02.702|T33.501|T75.101|T67.003|T33.901|T34.501|T70.801|T67.201|T74.102|T35.302|T33.303|T70.204|T71xx01|T70.304|T75.202|T74.201|T35.303|T34.701|T70.203|T67.002|T71xx04|T34.101|T35.305|T67.302|T67.101|T67.102|T75.204|T71xx02|T70.205|T79.202|T34.401|T35.101|F55xx501|T68xx02|F55xx201|T33.401|T33.001|T33.902|T69.002|T74.301|T75.002|T35.401|T70.303|T35.701|T74.902|T33.302|T34.902|S02.901|T69.103|T69.001|T70.202|T75.104|T69.105|T33.903|S02.703|T33.701|T70.201|T88.201|T34.302|T75.801|T74.104|T35.304|T33.201|T34.201|T34.301|F55xx301|T75.802|T75.203|T34.001|T68xx01|T71xx03|T34.801|T35.601|T33.801|T69.101|T74.101|T70.206|T35.501|T33.601|T74.801|T34.601|T79.201|T34.303|T69.801|T34.901|T75.201|T67.501|T67.601|T75.001|T67.401|T66xx01|F55xx401|T69.104|T73.003|T67.701|T34.903|T67.301|T67.402|T33.101|T74.901|T79.401|T75.401|T70.209|T35.301|T35.001|T70.302|F55xx001|F55xx101|F55xx601)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"718","MDCV","VZ13","损伤、中毒及毒性反应其他疾患，伴合并症与伴随病      ","(T74.103|T67.001|T74.001|T33.301|S02.702|T33.501|T75.101|T67.003|T33.901|T34.501|T70.801|T67.201|T74.102|T35.302|T33.303|T70.204|T71xx01|T70.304|T75.202|T74.201|T35.303|T34.701|T70.203|T67.002|T71xx04|T34.101|T35.305|T67.302|T67.101|T67.102|T75.204|T71xx02|T70.205|T79.202|T34.401|T35.101|F55xx501|T68xx02|F55xx201|T33.401|T33.001|T33.902|T69.002|T74.301|T75.002|T35.401|T70.303|T35.701|T74.902|T33.302|T34.902|S02.901|T69.103|T69.001|T70.202|T75.104|T69.105|T33.903|S02.703|T33.701|T70.201|T88.201|T34.302|T75.801|T74.104|T35.304|T33.201|T34.201|T34.301|F55xx301|T75.802|T75.203|T34.001|T68xx01|T71xx03|T34.801|T35.601|T33.801|T69.101|T74.101|T70.206|T35.501|T33.601|T74.801|T34.601|T79.201|T34.303|T69.801|T34.901|T75.201|T67.501|T67.601|T75.001|T67.401|T66xx01|F55xx401|T69.104|T73.003|T67.701|T34.903|T67.301|T67.402|T33.101|T74.901|T79.401|T75.401|T70.209|T35.301|T35.001|T70.302|F55xx001|F55xx101|F55xx601)","[NULL]","[NULL]","[NULL]","[NULL]","(CC)","[NULL]","[NULL]","[NULL]"
"719","MDCV","VZ15","损伤、中毒及毒性反应其他疾患，不伴合并症与伴随病    ","(T74.103|T67.001|T74.001|T33.301|S02.702|T33.501|T75.101|T67.003|T33.901|T34.501|T70.801|T67.201|T74.102|T35.302|T33.303|T70.204|T71xx01|T70.304|T75.202|T74.201|T35.303|T34.701|T70.203|T67.002|T71xx04|T34.101|T35.305|T67.302|T67.101|T67.102|T75.204|T71xx02|T70.205|T79.202|T34.401|T35.101|F55xx501|T68xx02|F55xx201|T33.401|T33.001|T33.902|T69.002|T74.301|T75.002|T35.401|T70.303|T35.701|T74.902|T33.302|T34.902|S02.901|T69.103|T69.001|T70.202|T75.104|T69.105|T33.903|S02.703|T33.701|T70.201|T88.201|T34.302|T75.801|T74.104|T35.304|T33.201|T34.201|T34.301|F55xx301|T75.802|T75.203|T34.001|T68xx01|T71xx03|T34.801|T35.601|T33.801|T69.101|T74.101|T70.206|T35.501|T33.601|T74.801|T34.601|T79.201|T34.303|T69.801|T34.901|T75.201|T67.501|T67.601|T75.001|T67.401|T66xx01|F55xx401|T69.104|T73.003|T67.701|T34.903|T67.301|T67.402|T33.101|T74.901|T79.401|T75.401|T70.209|T35.301|T35.001|T70.302|F55xx001|F55xx101|F55xx601)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"720","MDCW","WB19","大于体表80%烧伤伴皮肤移植或吸入伤                         ","(T31.811|T31.881|T31.851|T31.821|T31.731|T31.911|T31.871|T31.741|T31.861|T31.801|T31.761|T31.721|T31.831|T31.751|T31.771|T31.901|T31.841|T29.301)","(86.71008|86.66001|86.62001|86.67002|86.93002|86.72001|86.74012|86.74032|86.65001|86.61001|86.71003|86.74031|86.51001|86.71001|85.85001|86.65002|86.71009|86.7403|86.74028|86.74027|86.73003|86.75009|86.62002|86.75005|85.82002|86.75001|85.84001|86.6901|86.93005|86.63001|85.83001|86.74026|86.74029|86.69021|86.7501)","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]"
"721","MDCW","WB21","大于体表10%烧伤伴三度烧伤、皮肤移植，伴重要合并症与伴随病 ","[NULL]","(86.71008|86.66001|86.62001|86.67002|86.93002|86.72001|86.74012|86.74032|86.65001|86.61001|86.71003|86.74031|86.51001|86.71001|85.85001|86.65002|86.71009|86.7403|86.74028|86.74027|86.73003|86.75009|86.62002|86.75005|85.82002|86.75001|85.84001|86.6901|86.93005|86.63001|85.83001|86.74026|86.74029|86.69021|86.7501)","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"722","MDCW","WB23","大于体表10%烧伤伴三度烧伤、皮肤移植，伴合并症与伴随病     ","[NULL]","(86.71008|86.66001|86.62001|86.67002|86.93002|86.72001|86.74012|86.74032|86.65001|86.61001|86.71003|86.74031|86.51001|86.71001|85.85001|86.65002|86.71009|86.7403|86.74028|86.74027|86.73003|86.75009|86.62002|86.75005|85.82002|86.75001|85.84001|86.6901|86.93005|86.63001|85.83001|86.74026|86.74029|86.69021|86.7501)","[NULL]","[NULL]","[NULL]","(CC)","[NULL]","[NULL]","[NULL]"
"723","MDCW","WB25","大于体表10%烧伤伴三度烧伤、皮肤移植，不伴合并症与伴随病   ","[NULL]","(86.71008|86.66001|86.62001|86.67002|86.93002|86.72001|86.74012|86.74032|86.65001|86.61001|86.71003|86.74031|86.51001|86.71001|85.85001|86.65002|86.71009|86.7403|86.74028|86.74027|86.73003|86.75009|86.62002|86.75005|85.82002|86.75001|85.84001|86.6901|86.93005|86.63001|85.83001|86.74026|86.74029|86.69021|86.7501)","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"724","MDCW","WJ19","烧伤伴除植皮之外的任何手术室手术                          ","(T31.621|T31.221|T31.811|T31.631|T31.421|T31.981|T31.871|T31.511|T31.851|T31.201|T31.861|T31.801|T31.731|T31.321|T31.761|T31.711|T31.911|T31.831|T31.601|T31.311|T31.931|T31.441|T31.521|T31.961|T31.701|T31.211|T31.881|T31.741|T31.301|T31.541|T31.821|T31.951|T31.111|T31.101|T31.401|T31.641|T31.721|T31.531|T31.551|T31.431|T31.901|T31.751|T31.991|T31.841|T31.501|T31.411|T31.651|T31.331|T31.921|T31.771|T31.941|T31.971|T31.611|T31.661)","(NtAvb)","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]"
"725","MDCW","WR19","大于体表10%烧伤伴三度烧伤                                 ","(T31.621|T31.221|T31.811|T31.631|T31.421|T31.981|T31.871|T31.511|T31.851|T31.201|T31.861|T31.801|T31.731|T31.321|T31.761|T31.711|T31.911|T31.831|T31.601|T31.311|T31.931|T31.441|T31.521|T31.961|T31.701|T31.211|T31.881|T31.741|T31.301|T31.541|T31.821|T31.951|T31.111|T31.101|T31.401|T31.641|T31.721|T31.531|T31.551|T31.431|T31.901|T31.751|T31.991|T31.841|T31.501|T31.411|T31.651|T31.331|T31.921|T31.771|T31.941|T31.971|T31.611|T31.661)","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]"
"726","MDCW","WR21","三度烧伤，伴重要合并症与伴随病                            ","(T21.341|T21.391|T20.302|T21.356|T21.332|T30.302|T25.302|T24.302|T21.311|T21.302|T31.002|T21.354|T21.343|T21.331|T21.333|T21.357|T21.355|T24.303|T21.351|T23.303|T21.321|T22.301|T21.342|T21.353|T23.302|T21.352|T29.301)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"727","MDCW","WR23","三度烧伤，伴合并症与伴随病                                ","(T21.341|T21.391|T20.302|T21.356|T21.332|T30.302|T25.302|T24.302|T21.311|T21.302|T31.002|T21.354|T21.343|T21.331|T21.333|T21.357|T21.355|T24.303|T21.351|T23.303|T21.321|T22.301|T21.342|T21.353|T23.302|T21.352|T29.301)","[NULL]","[NULL]","[NULL]","[NULL]","(CC)","[NULL]","[NULL]","[NULL]"
"728","MDCW","WR25","三度烧伤，不伴合并症与伴随病                              ","(T21.341|T21.391|T20.302|T21.356|T21.332|T30.302|T25.302|T24.302|T21.311|T21.302|T31.002|T21.354|T21.343|T21.331|T21.333|T21.357|T21.355|T24.303|T21.351|T23.303|T21.321|T22.301|T21.342|T21.353|T23.302|T21.352|T29.301)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
